CarrierCode,Date,FlightNumber,TailNumber,DestinationAirport,ScheduledElapsed time ,ActualElapsedTime,DepartureDelay,TaxiOutTime,DelayCarrier ,DelayWeather,DelayNationalAviationSystem ,DelaySecurity ,DelayLateAircraftArrival ,Was_delayed
US,1/07/2013,1239,N961UW,PHL,94,83,-5,12,0,0,0,0,0,FALSE
US,1/07/2013,1249,N742PS,CLT,135,120,-5,13,0,0,0,0,0,FALSE
US,1/07/2013,1289,N949UW,PHL,83,81,-5,19,0,0,0,0,0,FALSE
US,1/07/2013,1295,N123UW,PHL,100,83,5,25,0,0,0,0,0,FALSE
US,1/07/2013,1521,N180US,CLT,150,131,-1,22,0,0,0,0,0,FALSE
US,1/07/2013,1605,N950UW,PHL,101,88,-6,20,0,0,0,0,0,FALSE
US,1/07/2013,1635,N956UW,PHL,96,70,-7,11,0,0,0,0,0,FALSE
US,1/07/2013,1667,N740UW,CLT,138,129,-5,16,0,0,0,0,0,FALSE
US,1/07/2013,1727,N765US,PHL,90,76,-9,20,0,0,0,0,0,FALSE
US,1/07/2013,1747,N161UW,CLT,142,128,-2,13,0,0,0,0,0,FALSE
US,1/07/2013,1779,N957UW,PHL,95,84,-5,21,0,0,0,0,0,FALSE
US,1/07/2013,1789,N189UW,CLT,143,132,11,18,0,0,0,0,0,FALSE
US,1/07/2013,1807,N953UW,PHL,91,95,-5,18,0,0,0,0,0,FALSE
US,1/07/2013,1819,N953UW,PHL,89,71,-7,15,0,0,0,0,0,FALSE
US,1/07/2013,1827,N945UW,PHL,93,77,-4,15,0,0,0,0,0,FALSE
US,1/07/2013,1829,N957UW,PHL,90,85,-11,20,0,0,0,0,0,FALSE
US,1/07/2013,1845,N765US,PHL,98,91,-8,22,0,0,0,0,0,FALSE
US,1/07/2013,1981,N430US,CLT,140,148,-4,29,0,0,0,0,0,FALSE
US,1/07/2013,2021,N126UW,DCA,96,88,-4,20,0,0,0,0,0,FALSE
US,1/07/2013,2023,N768US,DCA,94,107,-3,15,0,0,0,0,0,FALSE
US,1/07/2013,2025,N754UW,DCA,95,88,-4,16,0,0,0,0,0,FALSE
US,1/07/2013,2027,N763US,DCA,90,79,-6,13,0,0,0,0,0,FALSE
US,1/07/2013,2029,N708UW,DCA,90,76,-6,13,0,0,0,0,0,FALSE
US,1/07/2013,2031,N121UW,DCA,91,79,-4,15,0,0,0,0,0,FALSE
US,1/07/2013,2033,N764US,DCA,86,81,0,13,0,0,0,0,0,FALSE
US,1/07/2013,2035,N754UW,DCA,88,88,-1,11,0,0,0,0,0,FALSE
US,1/07/2013,2037,N763US,DCA,92,84,-3,14,0,0,0,0,0,FALSE
US,1/07/2013,2039,N708UW,DCA,98,86,-5,15,0,0,0,0,0,FALSE
US,1/07/2013,2041,N121UW,DCA,91,76,-9,10,0,0,0,0,0,FALSE
US,1/07/2013,2043,N764US,DCA,96,95,4,18,0,0,0,0,0,FALSE
US,1/07/2013,2045,N754UW,DCA,97,75,-8,8,0,0,0,0,0,FALSE
US,1/07/2013,2047,N763US,DCA,97,92,-9,12,0,0,0,0,0,FALSE
US,1/07/2013,2049,N708UW,DCA,90,81,-13,11,0,0,0,0,0,FALSE
US,1/07/2013,2115,N958UW,LGA,76,57,-7,13,0,0,0,0,0,FALSE
US,1/07/2013,2117,N944UW,LGA,82,61,-7,15,0,0,0,0,0,FALSE
US,1/07/2013,2119,N713UW,LGA,78,88,-5,36,0,0,0,0,0,FALSE
US,1/07/2013,2121,N959UW,LGA,77,71,-8,25,0,0,0,0,0,FALSE
US,1/07/2013,2123,N958UW,LGA,83,77,-7,23,0,0,0,0,0,FALSE
US,1/07/2013,2125,N947UW,LGA,73,61,-6,12,0,0,0,0,0,FALSE
US,1/07/2013,2127,N944UW,LGA,71,74,-8,11,0,0,0,0,0,FALSE
US,1/07/2013,2129,N959UW,LGA,83,89,-8,36,0,0,0,0,0,FALSE
US,1/07/2013,2131,N958UW,LGA,77,70,-9,16,0,0,0,0,0,FALSE
US,1/07/2013,2133,N947UW,LGA,75,68,-9,16,0,0,0,0,0,FALSE
US,1/07/2013,2135,N944UW,LGA,75,71,-7,11,0,0,0,0,0,FALSE
US,1/07/2013,2137,N959UW,LGA,83,80,7,19,0,0,0,0,0,FALSE
US,1/07/2013,2139,N958UW,LGA,86,67,-9,13,0,0,0,0,0,FALSE
US,1/07/2013,2141,N947UW,LGA,83,65,-7,14,0,0,0,0,0,FALSE
US,1/07/2013,2143,N944UW,LGA,81,66,-12,12,0,0,0,0,0,FALSE
US,1/07/2013,2145,N947UW,LGA,76,64,-5,17,0,0,0,0,0,FALSE
US,1/07/2014,418,N830AW,CLT,150,146,-6,17,0,0,0,0,0,FALSE
US,1/07/2014,538,N664AW,PHX,354,353,10,18,0,0,0,0,0,FALSE
US,1/07/2014,553,N839AW,PHL,103,102,-5,19,0,0,0,0,0,FALSE
US,1/07/2014,582,N805AW,PHX,367,346,-4,19,0,0,0,0,0,FALSE
US,1/07/2014,672,N677AW,PHL,103,98,-4,18,0,0,0,0,0,FALSE
US,1/07/2014,722,N105UW,PHL,94,127,-5,15,0,0,28,0,0,FALSE
US,1/07/2014,738,N950UW,PHL,92,99,27,16,27,0,7,0,0,FALSE
US,1/07/2014,740,N963UW,PHL,104,95,-6,12,0,0,0,0,0,FALSE
US,1/07/2014,824,N958UW,PHL,90,88,1,15,0,0,0,0,0,FALSE
US,1/07/2014,854,N732US,PHL,95,103,4,24,0,0,0,0,0,FALSE
US,1/07/2014,1701,N948UW,PHL,93,96,-4,19,0,0,0,0,0,FALSE
US,1/07/2014,1703,N955UW,PHL,99,99,-1,19,0,0,0,0,0,FALSE
US,1/07/2014,1739,N950UW,PHL,85,89,3,13,0,0,0,0,0,FALSE
US,1/07/2014,1799,N543UW,CLT,145,174,9,23,9,0,29,0,0,FALSE
US,1/07/2014,1819,N963UW,PHL,91,95,-5,14,0,0,0,0,0,FALSE
US,1/07/2014,1862,N188US,CLT,153,155,-1,28,0,0,0,0,0,FALSE
US,1/07/2014,1887,N945UW,PHL,93,95,-5,19,0,0,0,0,0,FALSE
US,1/07/2014,1896,N953UW,PHL,96,99,54,22,6,0,3,0,48,TRUE
US,1/07/2014,1904,N757UW,CLT,137,143,1,14,0,0,0,0,0,FALSE
US,1/07/2014,1938,N746UW,CLT,146,151,-1,21,0,0,0,0,0,FALSE
US,1/07/2014,1946,N184US,CLT,156,147,-3,19,0,0,0,0,0,FALSE
US,1/07/2014,2030,N716UW,PHL,92,90,-2,21,0,0,0,0,0,FALSE
US,1/07/2014,2059,N163US,CLT,145,148,11,17,0,0,0,0,0,FALSE
US,1/07/2014,2083,N189UW,CLT,144,143,108,17,30,0,0,0,77,TRUE
US,1/07/2014,2103,N767UW,DCA,100,88,-2,12,0,0,0,0,0,FALSE
US,1/07/2014,2105,N769US,DCA,98,101,-3,14,0,0,0,0,0,FALSE
US,1/07/2014,2107,N756US,DCA,101,94,-2,17,0,0,0,0,0,FALSE
US,1/07/2014,2109,N763US,DCA,90,97,39,24,39,0,7,0,0,FALSE
US,1/07/2014,2111,N765US,DCA,91,114,-2,16,0,0,21,0,0,FALSE
US,1/07/2014,2113,N710UW,DCA,93,87,-2,12,0,0,0,0,0,FALSE
US,1/07/2014,2115,N738US,DCA,89,90,1,13,0,0,0,0,0,FALSE
US,1/07/2014,2117,N756US,DCA,93,105,-3,12,0,0,0,0,0,FALSE
US,1/07/2014,2119,N763US,DCA,94,109,1,11,1,0,15,0,0,FALSE
US,1/07/2014,2121,N765US,DCA,99,106,3,19,0,0,0,0,0,FALSE
US,1/07/2014,2123,N710UW,DCA,91,98,-1,17,0,0,0,0,0,FALSE
US,1/07/2014,2125,N738US,DCA,99,106,-2,24,0,0,0,0,0,FALSE
US,1/07/2014,2127,N756US,DCA,98,101,-4,14,0,0,0,0,0,FALSE
US,1/07/2014,2129,N763US,DCA,98,102,-2,13,0,0,0,0,0,FALSE
US,1/07/2014,2131,N765US,DCA,93,101,24,14,24,0,8,0,0,FALSE
US,1/07/2014,2133,N961UW,LGA,81,61,-6,12,0,0,0,0,0,FALSE
US,1/07/2014,2137,,LGA,80,0,0,0,0,0,0,0,0,FALSE
US,1/07/2014,2139,N737US,LGA,81,62,12,12,0,0,0,0,0,FALSE
US,1/07/2014,2141,N954UW,LGA,80,64,-7,15,0,0,0,0,0,FALSE
US,1/07/2014,2143,N961UW,LGA,81,70,8,16,0,0,0,0,0,FALSE
US,1/07/2014,2145,N952UW,LGA,73,66,-6,13,0,0,0,0,0,FALSE
US,1/07/2014,2147,N946UW,LGA,74,79,9,29,0,0,0,0,0,FALSE
US,1/07/2014,2149,N954UW,LGA,85,73,-1,15,0,0,0,0,0,FALSE
US,1/07/2014,2151,N961UW,LGA,80,69,-7,17,0,0,0,0,0,FALSE
US,1/07/2014,2153,N952UW,LGA,77,75,-7,24,0,0,0,0,0,FALSE
US,1/07/2014,2155,N946UW,LGA,80,69,-7,16,0,0,0,0,0,FALSE
US,1/07/2014,2157,N954UW,LGA,83,71,-7,21,0,0,0,0,0,FALSE
US,1/07/2014,2159,N961UW,LGA,88,64,-5,13,0,0,0,0,0,FALSE
US,1/07/2014,2161,N952UW,LGA,84,63,-9,16,0,0,0,0,0,FALSE
US,1/08/2013,90,N665AW,PHX,352,346,0,20,0,0,0,0,0,FALSE
US,1/08/2013,280,N833AW,PHX,371,363,-1,34,0,0,0,0,0,FALSE
US,1/08/2013,303,N667AW,CLT,145,144,-8,23,0,0,0,0,0,FALSE
US,1/08/2013,722,N764US,PHL,95,90,-10,15,0,0,0,0,0,FALSE
US,1/08/2013,754,N946UW,PHL,105,89,-7,19,0,0,0,0,0,FALSE
US,1/08/2013,897,N950UW,PHL,90,93,-6,28,0,0,0,0,0,FALSE
US,1/08/2013,933,N409US,CLT,144,137,-2,16,0,0,0,0,0,FALSE
US,1/08/2013,967,N745VJ,PHL,100,109,-7,36,0,0,0,0,0,FALSE
US,1/08/2013,1021,N183UW,CLT,148,135,0,16,0,0,0,0,0,FALSE
US,1/08/2013,1239,N945UW,PHL,94,80,1,17,0,0,0,0,0,FALSE
US,1/08/2013,1249,N711UW,CLT,135,124,-5,11,0,0,0,0,0,FALSE
US,1/08/2013,1289,N959UW,PHL,83,92,-5,28,0,0,0,0,0,FALSE
US,1/08/2013,1295,N121UW,PHL,100,118,-10,48,0,0,0,0,0,FALSE
US,1/08/2013,1521,N195UW,CLT,150,156,-6,35,0,0,0,0,0,FALSE
US,1/08/2013,1605,N953UW,PHL,101,93,-9,20,0,0,0,0,0,FALSE
US,1/08/2013,1635,N954UW,PHL,96,78,-5,16,0,0,0,0,0,FALSE
US,1/08/2013,1667,N742PS,CLT,138,131,-9,14,0,0,0,0,0,FALSE
US,1/08/2013,1727,N745VJ,PHL,90,80,-6,14,0,0,0,0,0,FALSE
US,1/08/2013,1747,N561UW,CLT,142,143,-4,13,0,0,0,0,0,FALSE
US,1/08/2013,1779,N950UW,PHL,95,75,-8,13,0,0,0,0,0,FALSE
US,1/08/2013,1807,N764US,PHL,91,87,0,25,0,0,0,0,0,FALSE
US,1/08/2013,1819,N946UW,PHL,89,81,0,13,0,0,0,0,0,FALSE
US,1/08/2013,1827,N951UW,PHL,93,87,-4,18,0,0,0,0,0,FALSE
US,1/08/2013,1829,N950UW,PHL,90,78,-9,11,0,0,0,0,0,FALSE
US,1/08/2013,1845,N753US,PHL,98,82,-5,16,0,0,0,0,0,FALSE
US,1/08/2013,1981,N564UW,CLT,139,135,-1,14,0,0,0,0,0,FALSE
US,1/08/2013,2021,N127UW,DCA,96,130,-9,50,0,0,25,0,0,FALSE
US,1/08/2013,2023,N753US,DCA,94,102,-8,33,0,0,0,0,0,FALSE
US,1/08/2013,2025,N721UW,DCA,95,93,-7,11,0,0,0,0,0,FALSE
US,1/08/2013,2027,N722US,DCA,90,81,-8,12,0,0,0,0,0,FALSE
US,1/08/2013,2029,N763US,DCA,90,96,-8,20,0,0,0,0,0,FALSE
US,1/08/2013,2031,N102UW,DCA,91,94,-7,15,0,0,0,0,0,FALSE
US,1/08/2013,2033,N753US,DCA,86,85,-10,10,0,0,0,0,0,FALSE
US,1/08/2013,2035,N721UW,DCA,88,83,-7,9,0,0,0,0,0,FALSE
US,1/08/2013,2037,N722US,DCA,92,92,-9,12,0,0,0,0,0,FALSE
US,1/08/2013,2039,N763US,DCA,98,101,-9,14,0,0,0,0,0,FALSE
US,1/08/2013,2041,N102UW,DCA,91,91,-9,15,0,0,0,0,0,FALSE
US,1/08/2013,2043,N745VJ,DCA,96,101,-9,20,0,0,0,0,0,FALSE
US,1/08/2013,2045,N721UW,DCA,97,88,-6,14,0,0,0,0,0,FALSE
US,1/08/2013,2047,N722US,DCA,97,95,-9,13,0,0,0,0,0,FALSE
US,1/08/2013,2049,N763US,DCA,90,92,-10,16,0,0,0,0,0,FALSE
US,1/08/2013,2115,N957UW,LGA,76,84,-8,29,0,0,0,0,0,FALSE
US,1/08/2013,2117,N947UW,LGA,82,79,-8,22,0,0,0,0,0,FALSE
US,1/08/2013,2119,N765US,LGA,78,100,-7,46,0,0,15,0,0,FALSE
US,1/08/2013,2121,N944UW,LGA,77,98,-2,44,0,0,19,0,0,FALSE
US,1/08/2013,2123,N957UW,LGA,83,87,-7,36,0,0,0,0,0,FALSE
US,1/08/2013,2125,N965UW,LGA,73,70,-7,13,0,0,0,0,0,FALSE
US,1/08/2013,2127,N947UW,LGA,71,74,-8,15,0,0,0,0,0,FALSE
US,1/08/2013,2129,N944UW,LGA,83,76,-8,21,0,0,0,0,0,FALSE
US,1/08/2013,2131,N957UW,LGA,77,73,-7,21,0,0,0,0,0,FALSE
US,1/08/2013,2133,N965UW,LGA,75,73,-7,14,0,0,0,0,0,FALSE
US,1/08/2013,2135,N947UW,LGA,75,81,-7,20,0,0,0,0,0,FALSE
US,1/08/2013,2137,N944UW,LGA,83,76,-10,20,0,0,0,0,0,FALSE
US,1/08/2013,2139,N957UW,LGA,86,72,-9,18,0,0,0,0,0,FALSE
US,1/08/2013,2141,N965UW,LGA,83,73,-9,23,0,0,0,0,0,FALSE
US,1/08/2013,2143,N947UW,LGA,81,78,-8,22,0,0,0,0,0,FALSE
US,1/08/2013,2145,N965UW,LGA,76,96,-5,41,0,0,15,0,0,FALSE
US,1/08/2014,538,N830AW,PHX,354,367,8,22,8,0,13,0,0,FALSE
US,1/08/2014,553,N807AW,PHL,103,100,9,25,0,0,0,0,0,FALSE
US,1/08/2014,582,N809AW,PHX,367,373,5,21,0,0,0,0,0,FALSE
US,1/08/2014,601,N664AW,PHX,354,358,0,17,0,0,0,0,0,FALSE
US,1/08/2014,657,N649AW,CLT,150,145,2,15,0,0,0,0,0,FALSE
US,1/08/2014,672,,PHL,103,0,0,0,0,0,0,0,0,FALSE
US,1/08/2014,722,N118US,PHL,94,82,15,14,0,0,0,0,0,FALSE
US,1/08/2014,738,N747UW,PHL,91,85,-10,16,0,0,0,0,0,FALSE
US,1/08/2014,740,N954UW,PHL,104,91,-2,16,0,0,0,0,0,FALSE
US,1/08/2014,824,N955UW,PHL,90,92,-8,14,0,0,0,0,0,FALSE
US,1/08/2014,854,N118US,PHL,95,96,-2,18,0,0,0,0,0,FALSE
US,1/08/2014,1701,N948UW,PHL,93,89,49,13,45,0,0,0,0,FALSE
US,1/08/2014,1703,N963UW,PHL,99,104,-5,25,0,0,0,0,0,FALSE
US,1/08/2014,1739,N946UW,PHL,85,100,3,30,3,0,15,0,0,FALSE
US,1/08/2014,1788,N540UW,CLT,143,133,131,17,2,0,0,0,119,TRUE
US,1/08/2014,1799,N162UW,CLT,145,155,1,15,0,0,0,0,0,FALSE
US,1/08/2014,1819,N947UW,PHL,91,91,-7,14,0,0,0,0,0,FALSE
US,1/08/2014,1862,N193UW,CLT,153,153,14,24,0,0,0,0,0,FALSE
US,1/08/2014,1886,N950UW,PHL,87,78,-10,11,0,0,0,0,0,FALSE
US,1/08/2014,1887,N944UW,PHL,93,92,1,16,0,0,0,0,0,FALSE
US,1/08/2014,1896,N947UW,PHL,96,101,33,28,33,0,5,0,0,FALSE
US,1/08/2014,1904,N738US,CLT,137,145,13,18,13,0,8,0,0,FALSE
US,1/08/2014,1938,N722US,CLT,146,141,5,15,0,0,0,0,0,FALSE
US,1/08/2014,1946,N567UW,CLT,156,142,1,15,0,0,0,0,0,FALSE
US,1/08/2014,2030,N750UW,PHL,92,90,-3,16,0,0,0,0,0,FALSE
US,1/08/2014,2051,N181UW,PHL,90,97,-5,24,0,0,0,0,0,FALSE
US,1/08/2014,2059,N155UW,CLT,145,141,2,15,0,0,0,0,0,FALSE
US,1/08/2014,2083,N190UW,CLT,144,159,17,19,9,0,15,0,8,TRUE
US,1/08/2014,2103,N744P,DCA,100,109,23,18,23,0,9,0,0,FALSE
US,1/08/2014,2105,N710UW,DCA,98,102,11,12,11,0,4,0,0,FALSE
US,1/08/2014,2107,N705UW,DCA,101,96,6,16,0,0,0,0,0,FALSE
US,1/08/2014,2109,N765US,DCA,90,88,-5,10,0,0,0,0,0,FALSE
US,1/08/2014,2111,N756US,DCA,91,95,-5,14,0,0,0,0,0,FALSE
US,1/08/2014,2113,N749US,DCA,93,93,-6,9,0,0,0,0,0,FALSE
US,1/08/2014,2115,N723UW,DCA,89,92,-2,12,0,0,0,0,0,FALSE
US,1/08/2014,2117,N705UW,DCA,93,107,-7,27,0,0,0,0,0,FALSE
US,1/08/2014,2119,N765US,DCA,94,97,-10,14,0,0,0,0,0,FALSE
US,1/08/2014,2121,N756US,DCA,99,94,-3,12,0,0,0,0,0,FALSE
US,1/08/2014,2123,N749US,DCA,91,88,-6,11,0,0,0,0,0,FALSE
US,1/08/2014,2125,N723UW,DCA,99,95,-9,12,0,0,0,0,0,FALSE
US,1/08/2014,2127,N705UW,DCA,98,103,-4,21,0,0,0,0,0,FALSE
US,1/08/2014,2129,N765US,DCA,98,90,4,15,0,0,0,0,0,FALSE
US,1/08/2014,2131,N756US,DCA,93,113,-8,12,0,0,0,0,0,FALSE
US,1/08/2014,2133,,LGA,81,0,0,0,0,0,0,0,0,FALSE
US,1/08/2014,2135,N945UW,LGA,81,81,-1,20,0,0,0,0,0,FALSE
US,1/08/2014,2137,N954UW,LGA,80,80,40,21,40,0,0,0,0,FALSE
US,1/08/2014,2139,N737US,LGA,81,64,-4,14,0,0,0,0,0,FALSE
US,1/08/2014,2141,N956UW,LGA,80,72,1,17,0,0,0,0,0,FALSE
US,1/08/2014,2143,,LGA,81,0,0,0,0,0,0,0,0,FALSE
US,1/08/2014,2145,N945UW,LGA,73,68,-6,12,0,0,0,0,0,FALSE
US,1/08/2014,2147,N954UW,LGA,74,69,-8,15,0,0,0,0,0,FALSE
US,1/08/2014,2149,N956UW,LGA,85,100,-7,46,0,0,0,0,0,FALSE
US,1/08/2014,2151,N945UW,LGA,80,68,22,14,0,0,0,0,0,FALSE
US,1/08/2014,2153,N952UW,LGA,77,81,0,26,0,0,0,0,0,FALSE
US,1/08/2014,2155,N967UW,LGA,80,90,-5,37,0,0,0,0,0,FALSE
US,1/08/2014,2157,N956UW,LGA,83,96,-6,31,0,0,0,0,0,FALSE
US,1/08/2014,2159,N945UW,LGA,88,90,1,34,0,0,0,0,0,FALSE
US,1/08/2014,2161,N952UW,LGA,84,73,-10,16,0,0,0,0,0,FALSE
US,1/08/2014,2163,N967UW,LGA,83,67,-6,13,0,0,0,0,0,FALSE
US,1/09/2013,225,N642AW,PHX,352,350,126,20,0,0,0,0,124,TRUE
US,1/09/2013,280,N808AW,PHX,371,382,0,17,0,0,0,0,0,FALSE
US,1/09/2013,303,N647AW,CLT,145,133,75,11,63,0,0,0,0,FALSE
US,1/09/2013,604,N655AW,PHX,351,350,5,17,0,0,0,0,0,FALSE
US,1/09/2013,722,N703UW,PHL,95,101,-5,19,0,0,0,0,0,FALSE
US,1/09/2013,754,N948UW,PHL,105,101,-4,13,0,0,0,0,0,FALSE
US,1/09/2013,897,N959UW,PHL,90,80,-9,12,0,0,0,0,0,FALSE
US,1/09/2013,967,N769US,PHL,100,101,-9,24,0,0,0,0,0,FALSE
US,1/09/2013,1021,N167US,CLT,148,153,-9,29,0,0,0,0,0,FALSE
US,1/09/2013,1097,N944UW,PHL,85,90,-6,15,0,0,0,0,0,FALSE
US,1/09/2013,1105,N189UW,CLT,143,143,-5,13,0,0,0,0,0,FALSE
US,1/09/2013,1239,N947UW,PHL,94,79,-4,13,0,0,0,0,0,FALSE
US,1/09/2013,1249,N744P,CLT,135,125,-3,10,0,0,0,0,0,FALSE
US,1/09/2013,1289,N951UW,PHL,83,77,-3,12,0,0,0,0,0,FALSE
US,1/09/2013,1521,N161UW,CLT,150,157,-7,34,0,0,0,0,0,FALSE
US,1/09/2013,1605,N946UW,PHL,101,91,-9,10,0,0,0,0,0,FALSE
US,1/09/2013,1635,N951UW,PHL,96,81,-7,14,0,0,0,0,0,FALSE
US,1/09/2013,1667,N721UW,CLT,138,156,-4,25,0,0,0,0,0,FALSE
US,1/09/2013,1727,N732US,PHL,90,85,-8,13,0,0,0,0,0,FALSE
US,1/09/2013,1747,N172US,CLT,142,140,-4,13,0,0,0,0,0,FALSE
US,1/09/2013,1779,N959UW,PHL,95,97,-5,13,0,0,0,0,0,FALSE
US,1/09/2013,1788,N543UW,CLT,146,143,0,17,0,0,0,0,0,FALSE
US,1/09/2013,1807,N733UW,PHL,91,86,-7,28,0,0,0,0,0,FALSE
US,1/09/2013,1819,N948UW,PHL,89,93,-8,15,0,0,0,0,0,FALSE
US,1/09/2013,1827,N949UW,PHL,93,86,-7,13,0,0,0,0,0,FALSE
US,1/09/2013,1829,N959UW,PHL,90,88,-7,16,0,0,0,0,0,FALSE
US,1/09/2013,1845,N732US,PHL,98,134,-7,39,0,0,29,0,0,FALSE
US,1/09/2013,1981,N537UW,CLT,139,140,-6,15,0,0,0,0,0,FALSE
US,1/09/2013,1991,N102UW,PHL,100,112,-1,32,0,0,0,0,0,FALSE
US,1/09/2013,2021,N113UW,DCA,96,137,-8,46,0,0,33,0,0,FALSE
US,1/09/2013,2023,N754UW,DCA,94,98,-7,14,0,0,0,0,0,FALSE
US,1/09/2013,2025,N747UW,DCA,95,102,-7,11,0,0,0,0,0,FALSE
US,1/09/2013,2027,N760US,DCA,90,89,-7,14,0,0,0,0,0,FALSE
US,1/09/2013,2029,N754UW,DCA,90,97,76,14,76,0,7,0,0,FALSE
US,1/09/2013,2031,N118US,DCA,91,97,-7,13,0,0,0,0,0,FALSE
US,1/09/2013,2033,N764US,DCA,86,87,-8,10,0,0,0,0,0,FALSE
US,1/09/2013,2035,N747UW,DCA,88,110,-8,11,0,0,0,0,0,FALSE
US,1/09/2013,2037,N760US,DCA,92,107,-8,15,0,0,0,0,0,FALSE
US,1/09/2013,2039,N712US,DCA,98,100,-7,10,0,0,0,0,0,FALSE
US,1/09/2013,2041,N118US,DCA,91,90,-9,11,0,0,0,0,0,FALSE
US,1/09/2013,2043,N764US,DCA,96,103,-7,20,0,0,0,0,0,FALSE
US,1/09/2013,2045,N756US,DCA,97,85,-7,12,0,0,0,0,0,FALSE
US,1/09/2013,2047,N760US,DCA,97,104,-3,17,0,0,0,0,0,FALSE
US,1/09/2013,2049,N712US,DCA,90,105,-10,11,0,0,0,0,0,FALSE
US,1/09/2013,2115,N945UW,LGA,76,89,-6,40,0,0,0,0,0,FALSE
US,1/09/2013,2117,N944UW,LGA,82,76,5,23,0,0,0,0,0,FALSE
US,1/09/2013,2119,N745VJ,LGA,78,87,-7,35,0,0,0,0,0,FALSE
US,1/09/2013,2121,N945UW,LGA,77,83,13,30,13,0,6,0,0,FALSE
US,1/09/2013,2123,N958UW,LGA,83,62,-7,12,0,0,0,0,0,FALSE
US,1/09/2013,2125,N965UW,LGA,73,63,-8,12,0,0,0,0,0,FALSE
US,1/09/2013,2127,N944UW,LGA,71,69,-6,14,0,0,0,0,0,FALSE
US,1/09/2013,2129,N945UW,LGA,83,78,-11,16,0,0,0,0,0,FALSE
US,1/09/2013,2131,N958UW,LGA,77,79,-8,20,0,0,0,0,0,FALSE
US,1/09/2013,2133,N965UW,LGA,75,81,-7,22,0,0,0,0,0,FALSE
US,1/09/2013,2135,N944UW,LGA,75,69,-4,13,0,0,0,0,0,FALSE
US,1/09/2013,2137,N945UW,LGA,83,86,-8,25,0,0,0,0,0,FALSE
US,1/09/2013,2139,N958UW,LGA,86,102,-7,41,0,0,0,0,0,FALSE
US,1/09/2013,2141,N965UW,LGA,83,102,-7,47,0,0,0,0,0,FALSE
US,1/09/2013,2143,N948UW,LGA,81,75,-2,17,0,0,0,0,0,FALSE
US,1/09/2013,2145,N965UW,LGA,76,87,-7,27,0,0,0,0,0,FALSE
US,1/09/2014,538,N825AW,PHX,354,351,0,23,0,0,0,0,0,FALSE
US,1/09/2014,553,,PHL,103,0,0,0,0,0,0,0,0,FALSE
US,1/09/2014,582,N837AW,PHX,367,366,1,23,0,0,0,0,0,FALSE
US,1/09/2014,601,N648AW,PHX,354,332,9,14,0,0,0,0,0,FALSE
US,1/09/2014,657,N604AW,CLT,150,149,1,17,0,0,0,0,0,FALSE
US,1/09/2014,672,N508AY,PHL,103,90,-5,20,0,0,0,0,0,FALSE
US,1/09/2014,722,N949UW,PHL,95,88,-4,20,0,0,0,0,0,FALSE
US,1/09/2014,728,N958UW,PHL,101,91,-4,22,0,0,0,0,0,FALSE
US,1/09/2014,738,N700UW,PHL,91,89,-5,20,0,0,0,0,0,FALSE
US,1/09/2014,740,N967UW,PHL,104,88,-5,14,0,0,0,0,0,FALSE
US,1/09/2014,824,N959UW,PHL,90,83,-4,15,0,0,0,0,0,FALSE
US,1/09/2014,854,N701UW,PHL,95,94,-3,25,0,0,0,0,0,FALSE
US,1/09/2014,1701,N963UW,PHL,93,94,-6,20,0,0,0,0,0,FALSE
US,1/09/2014,1703,N949UW,PHL,99,91,3,16,0,0,0,0,0,FALSE
US,1/09/2014,1739,N947UW,PHL,85,85,-10,12,0,0,0,0,0,FALSE
US,1/09/2014,1788,N186US,CLT,143,143,23,19,14,0,0,0,9,TRUE
US,1/09/2014,1799,N193UW,CLT,145,134,32,16,21,0,0,0,0,FALSE
US,1/09/2014,1819,N967UW,PHL,91,83,-4,15,0,0,0,0,0,FALSE
US,1/09/2014,1847,N944UW,PHL,93,89,-5,14,0,0,0,0,0,FALSE
US,1/09/2014,1862,N153UW,CLT,153,0,222,0,0,0,0,0,0,FALSE
US,1/09/2014,1886,N965UW,PHL,87,76,-8,13,0,0,0,0,0,FALSE
US,1/09/2014,1887,N961UW,PHL,93,90,-2,16,0,0,0,0,0,FALSE
US,1/09/2014,1896,N950UW,PHL,96,81,-6,13,0,0,0,0,0,FALSE
US,1/09/2014,1904,N723UW,CLT,137,135,-3,13,0,0,0,0,0,FALSE
US,1/09/2014,1938,N751UW,CLT,146,147,13,22,0,0,0,0,0,FALSE
US,1/09/2014,1946,N190UW,CLT,156,144,13,18,0,0,0,0,0,FALSE
US,1/09/2014,2051,N566UW,PHL,90,85,-7,19,0,0,0,0,0,FALSE
US,1/09/2014,2059,N188US,CLT,145,140,4,15,0,0,0,0,0,FALSE
US,1/09/2014,2083,N172US,CLT,144,137,0,15,0,0,0,0,0,FALSE
US,1/09/2014,2103,N714US,DCA,100,94,11,17,0,0,0,0,0,FALSE
US,1/09/2014,2105,N749US,DCA,98,110,-6,17,0,0,0,0,0,FALSE
US,1/09/2014,2107,N768US,DCA,101,107,65,26,65,0,6,0,0,FALSE
US,1/09/2014,2109,N711UW,DCA,90,78,-3,12,0,0,0,0,0,FALSE
US,1/09/2014,2111,N705UW,DCA,91,92,-8,19,0,0,0,0,0,FALSE
US,1/09/2014,2113,N763US,DCA,93,87,-6,11,0,0,0,0,0,FALSE
