Carrier Code,was_delayed,Date,Flight Number,Tail Number,Destination Airport,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
US,0,01/20/2014,553,N830AW,PHL,103,98,-10,26,0,0,0,0,0
US,0,01/20/2014,582,N821AW,PHX,367,365,-8,17,0,0,0,0,0
US,0,01/20/2014,601,N678AW,PHX,354,354,-1,17,0,0,0,0,0
US,0,01/20/2014,657,N649AW,CLT,150,143,-2,20,0,0,0,0,0
US,0,01/20/2014,672,N550UW,PHL,103,102,-11,29,0,0,0,0,0
US,0,01/20/2014,722,N733UW,PHL,94,87,-3,18,0,0,0,0,0
US,0,01/20/2014,738,N958UW,PHL,92,93,-6,18,0,0,0,0,0
US,0,01/20/2014,740,N944UW,PHL,104,87,14,16,0,0,0,0,0
US,0,01/20/2014,824,N957UW,PHL,90,84,-8,13,0,0,0,0,0
US,0,01/20/2014,854,N959UW,PHL,96,88,-3,13,0,0,0,0,0
US,0,01/20/2014,1701,N949UW,PHL,93,86,-5,14,0,0,0,0,0
US,0,01/20/2014,1703,N958UW,PHL,99,86,-1,14,0,0,0,0,0
US,0,01/20/2014,1739,N945UW,PHL,85,82,-9,14,0,0,0,0,0
US,0,01/20/2014,1772,N539UW,CLT,156,138,-10,14,0,0,0,0,0
US,0,01/20/2014,1799,N180US,CLT,145,153,-5,21,0,0,0,0,0
US,0,01/20/2014,1819,N959UW,PHL,91,80,-11,12,0,0,0,0,0
US,0,01/20/2014,1862,N162UW,CLT,153,145,-6,19,0,0,0,0,0
US,0,01/20/2014,1886,N967UW,PHL,87,84,-9,15,0,0,0,0,0
US,0,01/20/2014,1887,N950UW,PHL,93,91,-6,20,0,0,0,0,0
US,0,01/20/2014,1896,N957UW,PHL,96,95,-5,22,0,0,0,0,0
US,0,01/20/2014,1904,N724UW,CLT,137,131,-10,11,0,0,0,0,0
US,0,01/20/2014,1938,N764US,CLT,146,141,-5,19,0,0,0,0,0
US,0,01/20/2014,2030,N753US,PHL,92,96,-8,22,0,0,0,0,0
US,0,01/20/2014,2051,N568UW,PHL,90,80,-6,16,0,0,0,0,0
US,0,01/20/2014,2059,N176UW,CLT,145,147,-1,22,0,0,0,0,0
US,0,01/20/2014,2083,N536UW,CLT,144,140,-2,16,0,0,0,0,0
